,Book-Title,Year-Of-Publication,isbn,user_id,book_rating
3225,Chicken Soup for the Soul (Chicken Soup for the Soul),1993,155874262X,154675,7
3231,Chicken Soup for the Soul (Chicken Soup for the Soul),1993,155874262X,168816,5
3232,Chicken Soup for the Soul (Chicken Soup for the Soul),1993,155874262X,170634,8
3233,Chicken Soup for the Soul (Chicken Soup for the Soul),1993,155874262X,174072,6
3234,Chicken Soup for the Soul (Chicken Soup for the Soul),1993,155874262X,175003,10
3236,Chicken Soup for the Soul (Chicken Soup for the Soul),1993,155874262X,185233,5
3238,Chicken Soup for the Soul (Chicken Soup for the Soul),1993,155874262X,192095,8
3239,Chicken Soup for the Soul (Chicken Soup for the Soul),1993,155874262X,192244,7
3241,Chicken Soup for the Soul (Chicken Soup for the Soul),1993,155874262X,200226,7
3242,Chicken Soup for the Soul (Chicken Soup for the Soul),1993,155874262X,210485,9
3247,Chicken Soup for the Soul (Chicken Soup for the Soul),1993,155874262X,236283,10
3250,Chicken Soup for the Soul (Chicken Soup for the Soul),1993,155874262X,265115,5
3253,Chicken Soup for the Soul (Chicken Soup for the Soul),1993,155874262X,271448,9
3255,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,244,8
3256,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,6242,7
3257,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,6543,10
3258,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,6563,8
3259,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,6575,9
3260,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,7283,9
3261,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,7346,7
3263,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,8454,10
3264,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,8801,9
3265,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,11676,9
3266,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,16009,9
3267,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,16106,7
3270,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,20106,3
3271,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,20703,6
3272,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,23511,4
3274,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,25216,8
3275,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,28177,8
3276,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,28269,9
3279,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,30511,6
3281,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,33319,10
3283,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,36817,6
3284,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,37712,9
3285,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,38933,8
3289,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,60244,7
3290,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,63394,9
3291,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,68185,6
3294,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,77809,6
3297,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,83671,9
3298,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,89602,6
3299,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,89852,8
3300,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,91113,9
3305,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,96440,7
3306,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,96448,8
3307,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,104113,8
3308,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,110934,9
3309,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,111286,7
3310,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,112881,8
3312,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,115003,5
3313,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,115435,10
3316,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,121093,9
3317,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,121170,9
3322,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,129851,8
3323,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,130571,6
3325,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,135351,7
3327,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,138844,9
3329,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,142524,9
3330,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,143302,10
3331,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,147141,8
3332,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,148124,9
3333,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,148263,7
3334,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,148662,4
3335,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,150979,6
3338,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,153513,7
3342,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,162376,9
3343,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,162639,5
3345,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,165308,9
3346,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,168047,9
3347,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,168413,9
3349,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,169735,8
3350,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,170415,7
3351,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,170513,7
3353,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,184299,7
3357,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,201323,10
3359,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,206567,8
3360,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,209229,9
3361,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,209974,4
3366,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,220688,10
3367,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,224430,9
3369,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,225763,5
3371,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,227520,10
3372,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,228021,9
3373,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,229741,8
3375,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,231237,10
3377,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,232959,8
3379,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,234359,6
3380,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,239535,10
3384,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,244420,5
3388,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,251149,9
3390,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,252642,8
3392,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,254299,6
3393,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,255489,7
3394,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,256247,5
3398,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,259930,9
3400,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,264311,10
3401,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,264657,6
3407,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,271448,9
3410,Wicked: The Life and Times of the Wicked Witch of the West,1996,0060987103,275677,9
4144,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,4017,9
4146,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,10314,5
4147,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,16795,8
4148,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,17950,3
4151,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,22625,9
4152,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,24926,10
4154,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,30081,5
4155,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,31846,7
4156,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,34300,8
4162,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,55751,5
4164,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,63004,6
4165,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,66680,5
4166,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,73044,7
4168,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,78841,6
4169,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,91103,6
4171,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,95359,6
4172,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,99523,5
4174,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,102705,8
4175,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,110912,9
4176,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,113270,9
4177,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,113618,5
4178,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,116758,6
4179,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,117577,5
4182,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,118677,10
4185,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,122793,9
4187,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,136791,7
4188,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,138189,7
4189,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,138844,8
4190,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,140358,5
4191,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,142256,7
4192,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,142680,7
4195,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,148744,8
4197,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,164870,7
4198,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,165769,5
4201,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,172089,8
4202,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,174326,10
4203,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,184424,5
4204,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,187517,7
4207,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,194600,7
4209,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,196891,9
4212,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,211500,7
4213,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,214205,5
4216,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,218608,8
4217,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,219924,8
4218,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,221690,8
4220,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,231210,6
4222,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,233312,8
4229,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,270713,3
4230,Vinegar Hill (Oprah's Book Club (Paperback)),1998,0380730138,273473,5
4638,The Lovely Bones: A Novel,2002,0316666343,278633,9
4641,The Lovely Bones: A Novel,2002,0316666343,1075,7
4643,The Lovely Bones: A Novel,2002,0316666343,2766,9
4646,The Lovely Bones: A Novel,2002,0316666343,3346,9
4648,The Lovely Bones: A Novel,2002,0316666343,4017,10
4649,The Lovely Bones: A Novel,2002,0316666343,4795,9
4652,The Lovely Bones: A Novel,2002,0316666343,5476,4
4655,The Lovely Bones: A Novel,2002,0316666343,8253,10
4656,The Lovely Bones: A Novel,2002,0316666343,8801,10
4658,The Lovely Bones: A Novel,2002,0316666343,10199,7
4660,The Lovely Bones: A Novel,2002,0316666343,10560,8
4661,The Lovely Bones: A Novel,2002,0316666343,11224,9
4663,The Lovely Bones: A Novel,2002,0316666343,11676,5
4664,The Lovely Bones: A Novel,2002,0316666343,13273,8
4666,The Lovely Bones: A Novel,2002,0316666343,13995,8
4667,The Lovely Bones: A Novel,2002,0316666343,14768,8
4668,The Lovely Bones: A Novel,2002,0316666343,15602,9
4671,The Lovely Bones: A Novel,2002,0316666343,16795,10
4673,The Lovely Bones: A Novel,2002,0316666343,17003,9
4675,The Lovely Bones: A Novel,2002,0316666343,17183,6
4681,The Lovely Bones: A Novel,2002,0316666343,19336,5
4682,The Lovely Bones: A Novel,2002,0316666343,19493,10
4692,The Lovely Bones: A Novel,2002,0316666343,21773,9
4694,The Lovely Bones: A Novel,2002,0316666343,22625,10
4695,The Lovely Bones: A Novel,2002,0316666343,23768,7
4698,The Lovely Bones: A Novel,2002,0316666343,24433,8
4708,The Lovely Bones: A Novel,2002,0316666343,27472,10
4712,The Lovely Bones: A Novel,2002,0316666343,28269,8
4715,The Lovely Bones: A Novel,2002,0316666343,28634,10
4717,The Lovely Bones: A Novel,2002,0316666343,29855,9
4718,The Lovely Bones: A Novel,2002,0316666343,30324,10
4719,The Lovely Bones: A Novel,2002,0316666343,30770,7
4725,The Lovely Bones: A Novel,2002,0316666343,33816,9
4731,The Lovely Bones: A Novel,2002,0316666343,35859,6
4733,The Lovely Bones: A Novel,2002,0316666343,36609,9
4734,The Lovely Bones: A Novel,2002,0316666343,36807,6
4735,The Lovely Bones: A Novel,2002,0316666343,36817,9
4738,The Lovely Bones: A Novel,2002,0316666343,37822,8
4739,The Lovely Bones: A Novel,2002,0316666343,38281,6
4741,The Lovely Bones: A Novel,2002,0316666343,38950,10
4745,The Lovely Bones: A Novel,2002,0316666343,39646,9
4747,The Lovely Bones: A Novel,2002,0316666343,40299,9
4748,The Lovely Bones: A Novel,2002,0316666343,40914,7
4751,The Lovely Bones: A Novel,2002,0316666343,41781,10
4754,The Lovely Bones: A Novel,2002,0316666343,42419,8
4756,The Lovely Bones: A Novel,2002,0316666343,43163,10
4758,The Lovely Bones: A Novel,2002,0316666343,44252,10
4761,The Lovely Bones: A Novel,2002,0316666343,46197,10
4763,The Lovely Bones: A Novel,2002,0316666343,46398,6
4773,The Lovely Bones: A Novel,2002,0316666343,48743,7
4781,The Lovely Bones: A Novel,2002,0316666343,52002,10
4782,The Lovely Bones: A Novel,2002,0316666343,52425,8
4783,The Lovely Bones: A Novel,2002,0316666343,52584,9
4789,The Lovely Bones: A Novel,2002,0316666343,55438,7
4791,The Lovely Bones: A Novel,2002,0316666343,55927,9
4792,The Lovely Bones: A Novel,2002,0316666343,56006,10
4793,The Lovely Bones: A Novel,2002,0316666343,56447,8
4794,The Lovely Bones: A Novel,2002,0316666343,56654,8
4795,The Lovely Bones: A Novel,2002,0316666343,56959,8
4796,The Lovely Bones: A Novel,2002,0316666343,57725,10
4797,The Lovely Bones: A Novel,2002,0316666343,58389,9
4801,The Lovely Bones: A Novel,2002,0316666343,60255,10
4802,The Lovely Bones: A Novel,2002,0316666343,60583,7
4808,The Lovely Bones: A Novel,2002,0316666343,62862,6
4809,The Lovely Bones: A Novel,2002,0316666343,62891,6
4812,The Lovely Bones: A Novel,2002,0316666343,63854,9
4813,The Lovely Bones: A Novel,2002,0316666343,64137,8
4816,The Lovely Bones: A Novel,2002,0316666343,65444,6
4817,The Lovely Bones: A Novel,2002,0316666343,66942,8
4820,The Lovely Bones: A Novel,2002,0316666343,69078,7
4821,The Lovely Bones: A Novel,2002,0316666343,70052,10
4825,The Lovely Bones: A Novel,2002,0316666343,72964,7
4826,The Lovely Bones: A Novel,2002,0316666343,73056,10
4828,The Lovely Bones: A Novel,2002,0316666343,74175,10
4831,The Lovely Bones: A Novel,2002,0316666343,75089,8
4832,The Lovely Bones: A Novel,2002,0316666343,75819,9
4834,The Lovely Bones: A Novel,2002,0316666343,76151,10
4836,The Lovely Bones: A Novel,2002,0316666343,77181,8
4838,The Lovely Bones: A Novel,2002,0316666343,77809,5
4839,The Lovely Bones: A Novel,2002,0316666343,78015,8
4840,The Lovely Bones: A Novel,2002,0316666343,78448,9
4841,The Lovely Bones: A Novel,2002,0316666343,78783,10
4842,The Lovely Bones: A Novel,2002,0316666343,80538,8
4844,The Lovely Bones: A Novel,2002,0316666343,80945,9
4846,The Lovely Bones: A Novel,2002,0316666343,81263,9
4847,The Lovely Bones: A Novel,2002,0316666343,81318,2
4849,The Lovely Bones: A Novel,2002,0316666343,81492,9
4850,The Lovely Bones: A Novel,2002,0316666343,81597,8
4851,The Lovely Bones: A Novel,2002,0316666343,81977,7
4853,The Lovely Bones: A Novel,2002,0316666343,82797,10
4855,The Lovely Bones: A Novel,2002,0316666343,83166,8
4856,The Lovely Bones: A Novel,2002,0316666343,83252,8
4860,The Lovely Bones: A Novel,2002,0316666343,86835,10
4861,The Lovely Bones: A Novel,2002,0316666343,88229,10
4864,The Lovely Bones: A Novel,2002,0316666343,89602,8
4865,The Lovely Bones: A Novel,2002,0316666343,90616,7
4867,The Lovely Bones: A Novel,2002,0316666343,91103,9
4876,The Lovely Bones: A Novel,2002,0316666343,95359,9
4877,The Lovely Bones: A Novel,2002,0316666343,96054,10
4881,The Lovely Bones: A Novel,2002,0316666343,97874,9
